scope,ticker,date,taxonomy,positive_cross_bucket,severity,root,rows,crossed_ratio_pct,crossed_rows_raw,crossed_rows_ask_zero,crossed_rows_ask_positive,ask_integer_pct,median_bps_ask_positive,p90_bps_ask_positive,case_dir,event_month_png,adjusted_proxy_png,event_month_quotes_png,raw_window_png,full_session_png,structure_diag_png,summary_card_png,historical_context_png,case_note_md,source_file,post_event_dividend_sum,post_event_dividend_count,future_split_factor,future_split_count,event_close_raw,event_close_adjusted_proxy,event_quote_mid_raw,event_quote_mid_split_normalized,event_daily_split_normalized
review,SSRI,2006-09-20,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,C,11435,0.6821163095758637,78,0,78,0.5771753388718845,4.767580452920888,18.9125295508287,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SSRI_2006_09_20,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SSRI_2006_09_20\00_event_month_context.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SSRI_2006_09_20\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SSRI_2006_09_20\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SSRI_2006_09_20\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SSRI_2006_09_20\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SSRI_2006_09_20\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SSRI_2006_09_20\case_note.md,C:\TSIS_Data\data\quotes\SSRI\year=2006\month=09\day=20\quotes.parquet,0.0,0,1.0,0,,,,,
review,ATHR,2006-12-28,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,D,10881,0.5514199062586159,60,1,59,0.018380663541953862,4.6937338652889045,14.010181220356232,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ATHR_2006_12_28,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ATHR_2006_12_28\00_event_month_context.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ATHR_2006_12_28\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ATHR_2006_12_28\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ATHR_2006_12_28\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ATHR_2006_12_28\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ATHR_2006_12_28\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ATHR_2006_12_28\case_note.md,D:\quotes\ATHR\year=2006\month=12\day=28\quotes.parquet,0.0,0,1.0,0,,,,,
review,ALLT,2012-04-04,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,D,21671,0.5306630981496008,115,70,45,0.599880023995201,4.471272076906578,75.47169811320673,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ALLT_2012_04_04,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ALLT_2012_04_04\00_event_month_context.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ALLT_2012_04_04\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ALLT_2012_04_04\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ALLT_2012_04_04\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ALLT_2012_04_04\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ALLT_2012_04_04\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ALLT_2012_04_04\case_note.md,D:\quotes\ALLT\year=2012\month=04\day=04\quotes.parquet,0.0,0,1.0,0,,,,,
review,MTRX,2007-06-28,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,C,12892,0.35681042506981075,46,1,45,0.9152963077877753,4.00400400400463,6.430132402537448,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MTRX_2007_06_28,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MTRX_2007_06_28\00_event_month_context.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MTRX_2007_06_28\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MTRX_2007_06_28\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MTRX_2007_06_28\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MTRX_2007_06_28\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MTRX_2007_06_28\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MTRX_2007_06_28\case_note.md,C:\TSIS_Data\data\quotes\MTRX\year=2007\month=06\day=28\quotes.parquet,0.0,0,1.0,0,,,,,
review,NUS,2010-07-29,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,D,25113,0.4579301556962529,115,0,115,2.5285708597140926,3.5758984444834656,9.142080263665246,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\NUS_2010_07_29,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\NUS_2010_07_29\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\NUS_2010_07_29\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\NUS_2010_07_29\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\NUS_2010_07_29\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\NUS_2010_07_29\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\NUS_2010_07_29\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\NUS_2010_07_29\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\NUS_2010_07_29\case_note.md,D:\quotes\NUS\year=2010\month=07\day=29\quotes.parquet,18.07999999999999,63,1.0,0,28.95,15.790670817059008,28.625,28.625,28.95
review,SPWR,2008-09-09,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,C,79789,0.49630901502713404,396,1,395,1.6004712429031571,3.4307278860983392,12.410953074981329,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SPWR_2008_09_09,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SPWR_2008_09_09\00_event_month_context.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SPWR_2008_09_09\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SPWR_2008_09_09\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SPWR_2008_09_09\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SPWR_2008_09_09\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SPWR_2008_09_09\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\SPWR_2008_09_09\case_note.md,C:\TSIS_Data\data\quotes\SPWR\year=2008\month=09\day=09\quotes.parquet,0.0,0,1.0,0,,,,,
review,RRGB,2012-07-23,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,C,12655,0.300276570525484,38,5,33,0.6400632161201106,3.3495226930155786,20.16806722689152,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\RRGB_2012_07_23,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\RRGB_2012_07_23\00_event_month_context.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\RRGB_2012_07_23\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\RRGB_2012_07_23\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\RRGB_2012_07_23\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\RRGB_2012_07_23\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\RRGB_2012_07_23\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\RRGB_2012_07_23\case_note.md,C:\TSIS_Data\data\quotes\RRGB\year=2012\month=07\day=23\quotes.parquet,0.0,0,1.0,0,,,,,
review,DRQ,2006-09-22,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,D,11484,0.3396029258098223,39,1,38,1.2365029606408917,3.095018875568439,5.666181594378432,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DRQ_2006_09_22,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DRQ_2006_09_22\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DRQ_2006_09_22\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DRQ_2006_09_22\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DRQ_2006_09_22\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DRQ_2006_09_22\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DRQ_2006_09_22\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DRQ_2006_09_22\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DRQ_2006_09_22\case_note.md,D:\quotes\DRQ\year=2006\month=09\day=22\quotes.parquet,0.0,0,2.0,1,31.555,31.555,63.685,31.8425,15.7775
review,FRC,2012-12-11,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,D,11261,0.5239321552260012,59,46,13,2.379895213568955,3.0298439630353013,3.0539013589854966,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\FRC_2012_12_11,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\FRC_2012_12_11\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\FRC_2012_12_11\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\FRC_2012_12_11\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\FRC_2012_12_11\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\FRC_2012_12_11\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\FRC_2012_12_11\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\FRC_2012_12_11\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\FRC_2012_12_11\case_note.md,D:\quotes\FRC\year=2012\month=12\day=11\quotes.parquet,7.300000000000001,41,1.0,0,32.7,26.31788618366097,32.894999999999996,32.894999999999996,32.7
review,ADTN,2012-02-24,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,D,18124,0.49657912160670936,90,1,89,0.5020966674023395,2.6613439787087185,5.263157894735794,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ADTN_2012_02_24,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ADTN_2012_02_24\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ADTN_2012_02_24\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ADTN_2012_02_24\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ADTN_2012_02_24\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ADTN_2012_02_24\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ADTN_2012_02_24\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ADTN_2012_02_24\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ADTN_2012_02_24\case_note.md,D:\quotes\ADTN\year=2012\month=02\day=24\quotes.parquet,0.44999999999999996,5,1.0,0,37.61,36.27973464640358,37.585,37.585,37.61
review,APOL,2007-10-25,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,D,53281,0.48985567087704807,261,1,260,3.736791726882003,2.606882168927298,12.052226314027909,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\APOL_2007_10_25,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\APOL_2007_10_25\00_event_month_context.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\APOL_2007_10_25\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\APOL_2007_10_25\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\APOL_2007_10_25\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\APOL_2007_10_25\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\APOL_2007_10_25\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\APOL_2007_10_25\case_note.md,D:\quotes\APOL\year=2007\month=10\day=25\quotes.parquet,0.0,0,1.0,0,,,,,
review,OIS,2010-01-14,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,D,18048,0.32690602836879434,59,0,59,0.5485372340425532,2.4476808224202693,7.35384238264521,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OIS_2010_01_14,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OIS_2010_01_14\00_event_month_context.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OIS_2010_01_14\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OIS_2010_01_14\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OIS_2010_01_14\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OIS_2010_01_14\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OIS_2010_01_14\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OIS_2010_01_14\case_note.md,D:\quotes\OIS\year=2010\month=01\day=14\quotes.parquet,0.0,0,1.0,0,,,,,
review,ICON,2014-08-18,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,D,11394,0.5178163945936458,59,2,57,0.035106196243637006,2.4304289707128475,2.434570906877178,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ICON_2014_08_18,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ICON_2014_08_18\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ICON_2014_08_18\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ICON_2014_08_18\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ICON_2014_08_18\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ICON_2014_08_18\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ICON_2014_08_18\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ICON_2014_08_18\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ICON_2014_08_18\case_note.md,D:\quotes\ICON\year=2014\month=08\day=18\quotes.parquet,0.23500000000000001,3,0.0005000000000000001,3,82280.0,81663.80061332077,41.2,82399.99999999999,164559999.99999997
review,UNT,2007-12-04,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,C,10162,0.36410155481204487,37,0,37,2.076362920684905,2.217049107637293,2.217049107637293,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\UNT_2007_12_04,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\UNT_2007_12_04\00_event_month_context.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\UNT_2007_12_04\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\UNT_2007_12_04\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\UNT_2007_12_04\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\UNT_2007_12_04\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\UNT_2007_12_04\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\UNT_2007_12_04\case_note.md,C:\TSIS_Data\data\quotes\UNT\year=2007\month=12\day=04\quotes.parquet,0.0,0,1.0,0,,,,,
review,MON,2010-10-25,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,D,98947,0.45276764328377817,448,0,448,1.1602170859146816,1.701403658017526,3.3984706881896383,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MON_2010_10_25,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MON_2010_10_25\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MON_2010_10_25\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MON_2010_10_25\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MON_2010_10_25\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MON_2010_10_25\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MON_2010_10_25\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MON_2010_10_25\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MON_2010_10_25\case_note.md,D:\quotes\MON\year=2010\month=10\day=25\quotes.parquet,13.159999999999997,30,1.0,0,58.71,48.87939829247157,59.3,59.3,58.71
review,DNA,2008-02-01,persistent_soft_crossed_mid_large_scale,positive_cross_mild_lt5bps,SOFT_FAIL,C,38107,0.4671057810900884,178,0,178,3.490172409268638,1.4187415762206008,4.221487370717109,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DNA_2008_02_01,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DNA_2008_02_01\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DNA_2008_02_01\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DNA_2008_02_01\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DNA_2008_02_01\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DNA_2008_02_01\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DNA_2008_02_01\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DNA_2008_02_01\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\DNA_2008_02_01\case_note.md,C:\TSIS_Data\data\quotes\DNA\year=2008\month=02\day=01\quotes.parquet,0.0,0,0.025,1,2832.4,2832.4,70.595,2823.7999999999997,113296.0
