contract_version,lesson_id,image_ref_index,image_id,section_id,source_line,source_syntax,source_ref_original,source_ref_decoded,resolved_path,resolution_status,sha256,visual_type,contains_numbers,contains_chart,doctrine_relevance,requires_human_review,technical_reading_ref,notes
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,65,sersan_practice_15_revised_img_084,sersan_practice_15_revised_sec_0014,2018,html_img,../img/084.png,../img/084.png,02_workshops/25-practice-15/img/084.png,resolved_lesson_fallback,sha256:59dfbad21d59d90587f3a80e81921c7d8b38ec63f846abb4596a7f98497e0506,trade_chart,false,true,critical,true,image_evidence_notes/sersan_practice_15_revised_img_084.md,Shock COVID: ATR normalizado se dispara y los contratos bajan drasticamente.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,66,sersan_practice_15_revised_img_085,sersan_practice_15_revised_sec_0014,2025,html_img,../img/085.png,../img/085.png,02_workshops/25-practice-15/img/085.png,resolved_lesson_fallback,sha256:a442fb02c7dfca4af6bd7b6a7e1dab333124a1218fc12b38bf6d593281780d19,trade_chart,false,true,high,true,image_evidence_notes/sersan_practice_15_revised_img_085.md,Tooltip de marzo 2020 con Buy 14 en alta volatilidad.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,67,sersan_practice_15_revised_img_086,sersan_practice_15_revised_sec_0014,2036,html_img,../img/086.png,../img/086.png,02_workshops/25-practice-15/img/086.png,resolved_lesson_fallback,sha256:2785231a3608079b5bec1c4640a8796cfbbc76d6037d072f6d6bedaef400ed59,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,68,sersan_practice_15_revised_img_087,sersan_practice_15_revised_sec_0014,2041,html_img,../img/087.png,../img/087.png,02_workshops/25-practice-15/img/087.png,resolved_lesson_fallback,sha256:9fc8f55e516908cfcedc038461ac04de4d8ed2f33a89aa0520d245e2a603b4b1,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,69,sersan_practice_15_revised_img_088,sersan_practice_15_revised_sec_0014,2048,html_img,../img/088.png,../img/088.png,02_workshops/25-practice-15/img/088.png,resolved_lesson_fallback,sha256:f7d4976fcd376e0533fbcda4a7230b4d1dbca5bb25c715c73ef05b2e0bd52efa,trade_chart,false,true,medium,false,image_evidence_notes/sersan_practice_15_revised_img_088.md,Variante COVID con tamanos de contrato mas bajos.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,70,sersan_practice_15_revised_img_089,sersan_practice_15_revised_sec_0014,2061,html_img,../img/089.png,../img/089.png,02_workshops/25-practice-15/img/089.png,resolved_lesson_fallback,sha256:2489b3fe40d53466fc34eac5c028c13d5ab2187b8a35ed3f46118031574231d7,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,71,sersan_practice_15_revised_img_090,sersan_practice_15_revised_sec_0014,2068,html_img,../img/090.png,../img/090.png,02_workshops/25-practice-15/img/090.png,resolved_lesson_fallback,sha256:9f5cc38dca76bf6b554bcbc12e6620edf0135c6f3dfafdfe9f8162f70a300441,trade_chart,false,true,medium,false,image_evidence_notes/sersan_practice_15_revised_img_090.md,Ventana 2023-2024 con ATR period 15 y floor 1.75.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,72,sersan_practice_15_revised_img_091,sersan_practice_15_revised_sec_0015,2099,html_img,../img/091.png,../img/091.png,02_workshops/25-practice-15/img/091.png,resolved_lesson_fallback,sha256:535a9b93c1cbc5cbd2b6ffbcd38090b020981567cd1e26373bf7cbe214ce5ccd,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,73,sersan_practice_15_revised_img_092,sersan_practice_15_revised_sec_0015,2112,html_img,../img/092.png,../img/092.png,02_workshops/25-practice-15/img/092.png,resolved_lesson_fallback,sha256:7dc7dbc8edfc37ba9dca60dcb928ba1959dd375fcc87b74d9010b7a33a65c6b9,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,74,sersan_practice_15_revised_img_093,sersan_practice_15_revised_sec_0015,2116,html_img,../img/093.png,../img/093.png,02_workshops/25-practice-15/img/093.png,resolved_lesson_fallback,sha256:32b0d15d1a8cd07ca4645be30d50761d896912f14b176554e0c06c678cf72c7f,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,75,sersan_practice_15_revised_img_094,sersan_practice_15_revised_sec_0015,2123,html_img,../img/094.png,../img/094.png,02_workshops/25-practice-15/img/094.png,resolved_lesson_fallback,sha256:631b610ab909a20a60fe925cbcccf49e68e5f65e753bdda3fa6a81a2d0dace79,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,76,sersan_practice_15_revised_img_095,sersan_practice_15_revised_sec_0015,2127,html_img,../img/095.png,../img/095.png,02_workshops/25-practice-15/img/095.png,resolved_lesson_fallback,sha256:ac4711d35a00bef726cae29f4ce56f1472264f6b0b23d2f146f376bb3eb430a3,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,77,sersan_practice_15_revised_img_096,sersan_practice_15_revised_sec_0015,2131,html_img,../img/096.png,../img/096.png,02_workshops/25-practice-15/img/096.png,resolved_lesson_fallback,sha256:fffb0d595e552a7df84155992a747c8860f64d356f4bf521f6f5f653f89cecc7,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,78,sersan_practice_15_revised_img_097,sersan_practice_15_revised_sec_0015,2135,html_img,../img/097.png,../img/097.png,02_workshops/25-practice-15/img/097.png,resolved_lesson_fallback,sha256:5bd8192a8b23dd398fb6e54b526a299f8e1dec5877e0ec0d127636c4879b93b9,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,79,sersan_practice_15_revised_img_098,sersan_practice_15_revised_sec_0015,2139,html_img,../img/098.png,../img/098.png,02_workshops/25-practice-15/img/098.png,resolved_lesson_fallback,sha256:01275e3fb4176d20357af495fbc6cdad6c75fb935c10c3d437073303c7ae6ab5,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,80,sersan_practice_15_revised_img_099,sersan_practice_15_revised_sec_0015,2146,html_img,../img/099.png,../img/099.png,02_workshops/25-practice-15/img/099.png,resolved_lesson_fallback,sha256:a53ba3041b0e1f4f845bfe7136ce0b3727b3a0f4a76a0dcc058f09cfaa70d833,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,81,sersan_practice_15_revised_img_102,sersan_practice_15_revised_sec_0015,2150,html_img,../img/102.png,../img/102.png,02_workshops/25-practice-15/img/102.png,resolved_lesson_fallback,sha256:261b52a1ae5145777fd4adcf182b7a619a30c8de2e2f801c899d29ad40b50bbd,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,82,sersan_practice_15_revised_img_103,sersan_practice_15_revised_sec_0015,2154,html_img,../img/103.png,../img/103.png,02_workshops/25-practice-15/img/103.png,resolved_lesson_fallback,sha256:9a34ada8e8e3696b6b85825c3fe3525cd2a95e0dfe84a8b2d2eba120eba7abb8,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,83,sersan_practice_15_revised_img_106,sersan_practice_15_revised_sec_0015,2163,html_img,../img/106.png,../img/106.png,02_workshops/25-practice-15/img/106.png,resolved_lesson_fallback,sha256:1953f0187674c51f6aef8c5b8f3be35bc56f6bf35384b625c969b0267826c573,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,84,sersan_practice_15_revised_img_105,sersan_practice_15_revised_sec_0015,2170,html_img,../img/105.png,../img/105.png,02_workshops/25-practice-15/img/105.png,resolved_lesson_fallback,sha256:20669c285bcf023018f62f0104b95c425dd1011e9114f34721ecde9213402719,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,85,sersan_practice_15_revised_img_107,sersan_practice_15_revised_sec_0015,2177,html_img,../img/107.png,../img/107.png,02_workshops/25-practice-15/img/107.png,resolved_lesson_fallback,sha256:45ff1149bdc71b3741ac23010dc237cd46b57fd1e803315006400c843783c908,code,true,false,critical,true,image_evidence_notes/sersan_practice_15_revised_img_107.md,WriteTrades32 exporta RiskMSA bajo lastbaronchart y corrige stop tras posicion cerrada.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,86,sersan_practice_15_revised_img_108,sersan_practice_15_revised_sec_0015,2188,html_img,../img/108.png,../img/108.png,02_workshops/25-practice-15/img/108.png,resolved_lesson_fallback,sha256:e27fc4c5c245bc4da3ce9c3af685d7feab6cf2ab7fbf1342d5a2609e5d67df91,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,87,sersan_practice_15_revised_img_109,sersan_practice_15_revised_sec_0015,2192,html_img,../img/109.png,../img/109.png,02_workshops/25-practice-15/img/109.png,resolved_lesson_fallback,sha256:003f79b6b303d37aa443ab6e6689aa49a8684ff2cef4985fc4d67ec7e62b1e5f,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,88,sersan_practice_15_revised_img_111,sersan_practice_15_revised_sec_0015,2201,html_img,../img/111.png,../img/111.png,02_workshops/25-practice-15/img/111.png,resolved_lesson_fallback,sha256:57766dfd91c3180cb7157064f8fa91079931fea5c84f55acc237840667d5cd58,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,89,sersan_practice_15_revised_img_112,sersan_practice_15_revised_sec_0015,2205,html_img,../img/112.png,../img/112.png,02_workshops/25-practice-15/img/112.png,resolved_lesson_fallback,sha256:2a32f1ed756a71ad99e46e19df359663db3ceb9b9889215048480a73c58605b5,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,90,sersan_practice_15_revised_img_110,sersan_practice_15_revised_sec_0015,2212,html_img,../img/110.png,../img/110.png,02_workshops/25-practice-15/img/110.png,resolved_lesson_fallback,sha256:e6fdb46139efb0c73fe5fd0bb327ec825661bc96609966e2cf195cf692405887,platform_menu,false,false,medium,false,image_evidence_notes/sersan_practice_15_revised_img_110.md,Menu Analysis -> Position Sizing en MSA.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,91,sersan_practice_15_revised_img_113,sersan_practice_15_revised_sec_0015,2216,html_img,../img/113.png,../img/113.png,02_workshops/25-practice-15/img/113.png,resolved_lesson_fallback,sha256:2ad7b1d5a90f60485f86ebad9d1ea7c058986c9d250a9536cab2b96ac3c2057c,platform_dialog,false,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_113.md,"Lista de metodos MSA: Kelly, Fixed Risk, Fixed Ratio, Percent Volatility, etc."
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,92,sersan_practice_15_revised_img_114,sersan_practice_15_revised_sec_0015,2223,html_img,../img/114.png,../img/114.png,02_workshops/25-practice-15/img/114.png,resolved_lesson_fallback,sha256:2d80931de3937af31a7442961023185ab721437f91914779a233c4a59e85ac05,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,93,sersan_practice_15_revised_img_115,sersan_practice_15_revised_sec_0015,2227,html_img,../img/115.png,../img/115.png,02_workshops/25-practice-15/img/115.png,resolved_lesson_fallback,sha256:40bc99398ef67c0cd1d2bb7f0074bc6f1d4e0205c237bc638b9f9d77b4939894,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,94,sersan_practice_15_revised_img_116,sersan_practice_15_revised_sec_0015,2238,html_img,../img/116.png,../img/116.png,02_workshops/25-practice-15/img/116.png,resolved_lesson_fallback,sha256:42fec1a7dcb19a4e75f59d73ed544a89c2ec8389e15332d83264278acbc2b8ed,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,95,sersan_practice_15_revised_img_117,sersan_practice_15_revised_sec_0016,2251,html_img,../img/117.png,../img/117.png,02_workshops/25-practice-15/img/117.png,resolved_lesson_fallback,sha256:c919ca993b2cb9f05d897ed5da11c483232c0e1dd5ea33fbe61b3d7d268a43c9,platform_dialog,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_117.md,Kelly formula con f = 23.6897.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,96,sersan_practice_15_revised_img_118,sersan_practice_15_revised_sec_0016,2255,html_img,../img/118.png,../img/118.png,02_workshops/25-practice-15/img/118.png,resolved_lesson_fallback,sha256:3878386f85ed652833879e1ef94a763bfa8886219b00874429b095cd04ca628e,equity_curve,true,true,critical,true,image_evidence_notes/sersan_practice_15_revised_img_118.md,Kelly produce curva explosiva con max drawdown 31.16%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,97,sersan_practice_15_revised_img_119,sersan_practice_15_revised_sec_0016,2268,html_img,../img/119.png,../img/119.png,02_workshops/25-practice-15/img/119.png,resolved_lesson_fallback,sha256:353bdd3f75410efd72ce134f131984065c38962d795999160a96e5bb79d55207,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,98,sersan_practice_15_revised_img_120,sersan_practice_15_revised_sec_0016,2275,html_img,../img/120.png,../img/120.png,02_workshops/25-practice-15/img/120.png,resolved_lesson_fallback,sha256:5b2a506676d9a6c571452b186c2cb099de01252fa90945a0567376fdcc9a3658,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,99,sersan_practice_15_revised_img_121,sersan_practice_15_revised_sec_0016,2282,html_img,../img/121.png,../img/121.png,02_workshops/25-practice-15/img/121.png,resolved_lesson_fallback,sha256:7c08071da2bf2960b7d3990471b2984f4073da0f44c213f68c7de5339825c5b8,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,100,sersan_practice_15_revised_img_122,sersan_practice_15_revised_sec_0016,2289,html_img,../img/122.png,../img/122.png,02_workshops/25-practice-15/img/122.png,resolved_lesson_fallback,sha256:08d48fdff47c8e89d87bbc523b4bdd1b7d64973122e571818990f8878980c9c1,optimizer_dialog,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_122.md,Optimizador MSA limita max percent drawdown a 25%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,101,sersan_practice_15_revised_img_123,sersan_practice_15_revised_sec_0016,2296,html_img,../img/123.png,../img/123.png,02_workshops/25-practice-15/img/123.png,resolved_lesson_fallback,sha256:137cbbab61ae8095572597964be400e38d3d3eead82c18e0e70f26513fb80100,optimizer_result,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_123.md,Fixed Risk: fixed fraction 4.11 bajo drawdown maximo 25%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,102,sersan_practice_15_revised_img_124,sersan_practice_15_revised_sec_0016,2303,html_img,../img/124.png,../img/124.png,02_workshops/25-practice-15/img/124.png,resolved_lesson_fallback,sha256:1cac19c74e0bf9c2eada41c03410f6850ece3517aa0739e31816274b193fc3a6,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,103,sersan_practice_15_revised_img_125,sersan_practice_15_revised_sec_0016,2310,html_img,../img/125.png,../img/125.png,02_workshops/25-practice-15/img/125.png,resolved_lesson_fallback,sha256:83789e93eeb8995d120165fb94043b83f0da4e79392d7ff44966439a1f8acba9,optimizer_result,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_125.md,Fixed Risk: fixed fraction 2.35 bajo drawdown maximo 15%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,104,sersan_practice_15_revised_img_126,sersan_practice_15_revised_sec_0016,2321,html_img,../img/126.png,../img/126.png,02_workshops/25-practice-15/img/126.png,resolved_lesson_fallback,sha256:d28fcc734b4ebd72b3fcc951088017567b48c11f1e919336cc3a9b2a5b93f3ef,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,105,sersan_practice_15_revised_img_127,sersan_practice_15_revised_sec_0016,2325,html_img,../img/127.png,../img/127.png,02_workshops/25-practice-15/img/127.png,resolved_lesson_fallback,sha256:0a7ba945cba17aa2a315b5bcecbb0621f06f8095813953368c4e0332867827c2,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,106,sersan_practice_15_revised_img_129,sersan_practice_15_revised_sec_0016,2329,html_img,../img/129.png,../img/129.png,02_workshops/25-practice-15/img/129.png,resolved_lesson_fallback,sha256:90e3e10734df46413107e03333d56c5d53b1b33db3afb636a330529e205f1720,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,107,sersan_practice_15_revised_img_130,sersan_practice_15_revised_sec_0016,2342,html_img,../img/130.png,../img/130.png,02_workshops/25-practice-15/img/130.png,resolved_lesson_fallback,sha256:66dc66d02bb928207815063412b768178c9a974d2ace7e352330c119ab2e96f1,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,108,sersan_practice_15_revised_img_131,sersan_practice_15_revised_sec_0016,2349,html_img,../img/131.png,../img/131.png,02_workshops/25-practice-15/img/131.png,resolved_lesson_fallback,sha256:b11fca8ea29f866420ba27cc96ec367efc41fce6caad5f9a7e1415a3542d3162,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,109,sersan_practice_15_revised_img_132,sersan_practice_15_revised_sec_0016,2358,html_img,../img/132.png,../img/132.png,02_workshops/25-practice-15/img/132.png,resolved_lesson_fallback,sha256:4cbc0935d41854893d5894f2548b96a2ce8b7e61627a60dde493d81af09cf7be,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,110,sersan_practice_15_revised_img_133,sersan_practice_15_revised_sec_0016,2365,html_img,../img/133.png,../img/133.png,02_workshops/25-practice-15/img/133.png,resolved_lesson_fallback,sha256:96915b3c1578c72a00a800187ac4531ebb7169b1738c11e7c5e44ba20504a219,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,111,sersan_practice_15_revised_img_134,sersan_practice_15_revised_sec_0016,2372,html_img,../img/134.png,../img/134.png,02_workshops/25-practice-15/img/134.png,resolved_lesson_fallback,sha256:26d282bc2f6df7dae8de308b6d05ffa0898f8a4fc0ac7323f68d99fe9c1a2f15,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,112,sersan_practice_15_revised_img_135,sersan_practice_15_revised_sec_0016,2383,html_img,../img/135.png,../img/135.png,02_workshops/25-practice-15/img/135.png,resolved_lesson_fallback,sha256:83cb1fa7c22031096413a09afa59f002b679687aaf1edc0da09b16ef5c783aaa,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,113,sersan_practice_15_revised_img_136,sersan_practice_15_revised_sec_0016,2390,html_img,../img/136.png,../img/136.png,02_workshops/25-practice-15/img/136.png,resolved_lesson_fallback,sha256:26f7a778cec6a62e7143a8cc9e334ccae8864f9e9487c375659a7fe63255e9c1,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,114,sersan_practice_15_revised_img_137,sersan_practice_15_revised_sec_0016,2394,html_img,../img/137.png,../img/137.png,02_workshops/25-practice-15/img/137.png,resolved_lesson_fallback,sha256:084e3ebe899fbbd54f5e8c26d0310d3bd138818cf6d0c39725224c7613ed4005,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,115,sersan_practice_15_revised_img_138,sersan_practice_15_revised_sec_0016,2401,html_img,../img/138.png,../img/138.png,02_workshops/25-practice-15/img/138.png,resolved_lesson_fallback,sha256:a4cf5eb7b8e2a5588b2687e8356c4d2ec21ed6f1ce45f019b35ce49d658e5735,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,116,sersan_practice_15_revised_img_139,sersan_practice_15_revised_sec_0017,2412,html_img,../img/139.png,../img/139.png,02_workshops/25-practice-15/img/139.png,resolved_lesson_fallback,sha256:eaa73dc764d9ea6da60fea157f3533638fd8b70e86eea4b486dc2e830644be94,portfolio_curve,true,true,critical,true,image_evidence_notes/sersan_practice_15_revised_img_139.md,Portfolio con crecimiento enorme y max drawdown 50.07%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,117,sersan_practice_15_revised_img_140,sersan_practice_15_revised_sec_0017,2419,html_img,../img/140.png,../img/140.png,02_workshops/25-practice-15/img/140.png,resolved_lesson_fallback,sha256:3b5198389e08cf1a94866e31b6472807df7230db20aa545905a1d6882f1f0275,portfolio_curve,true,true,high,true,image_evidence_notes/sersan_practice_15_revised_img_140.md,"Plot by trade muestra equity y size, con max drawdown 50.07%."
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,118,sersan_practice_15_revised_img_141,sersan_practice_15_revised_sec_0017,2428,html_img,../img/141.png,../img/141.png,02_workshops/25-practice-15/img/141.png,resolved_lesson_fallback,sha256:46a94d607790185c4838ccdf83296ae844a5b4d06dc3e14afc0031d2c2a958b1,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,119,sersan_practice_15_revised_img_142,sersan_practice_15_revised_sec_0017,2435,html_img,../img/142.png,../img/142.png,02_workshops/25-practice-15/img/142.png,resolved_lesson_fallback,sha256:588080369e8a383cfbdaf2d5339ca72c2d4fe1a5f790eb576d9ef21b4540578f,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,120,sersan_practice_15_revised_img_143,sersan_practice_15_revised_sec_0017,2442,html_img,../img/143.png,../img/143.png,02_workshops/25-practice-15/img/143.png,resolved_lesson_fallback,sha256:7a876fac1da83bb53b7880e91dbf099b29cd1d17f11c04a74f0f1c190357edda,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,121,sersan_practice_15_revised_img_144,sersan_practice_15_revised_sec_0017,2446,html_img,../img/144.png,../img/144.png,02_workshops/25-practice-15/img/144.png,resolved_lesson_fallback,sha256:2f61f2761374f2a08db040580e9c5bd0ba111ce53f07d98dc407e0ebfd1bf82d,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,122,sersan_practice_15_revised_img_145,sersan_practice_15_revised_sec_0017,2453,html_img,../img/145.png,../img/145.png,02_workshops/25-practice-15/img/145.png,resolved_lesson_fallback,sha256:43db725dc5cc828f0cb5ed0067c015d4431d80d6a96a8901837ac17f479ecc5c,portfolio_curve,true,true,critical,true,image_evidence_notes/sersan_practice_15_revised_img_145.md,Portfolio con max drawdown 28.26% incluso tras moderar exposicion.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,123,sersan_practice_15_revised_img_146,sersan_practice_15_revised_sec_0017,2460,html_img,../img/146.png,../img/146.png,02_workshops/25-practice-15/img/146.png,resolved_lesson_fallback,sha256:0d885a56b76a9f44292d297be02ed681e2e202e2c19e1b1ad226791b923b5955,portfolio_zoom,true,true,high,true,image_evidence_notes/sersan_practice_15_revised_img_146.md,Zoom del portfolio muestra drawdown material oculto por la escala global.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,124,sersan_practice_15_revised_img_147,sersan_practice_15_revised_sec_0018,2475,html_img,../img/147.png,../img/147.png,02_workshops/25-practice-15/img/147.png,resolved_lesson_fallback,sha256:dd336c8a1f8bc4812c1a90ba80c9b18ecd93396591685c5a91b2e8c956c41197,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,125,sersan_practice_15_revised_img_148,sersan_practice_15_revised_sec_0018,2479,html_img,../img/148.png,../img/148.png,02_workshops/25-practice-15/img/148.png,resolved_lesson_fallback,sha256:e1c9c9127824324709175de39ba871cb67c2dab79a95b93de8f40aea462c2533,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,126,sersan_practice_15_revised_img_149,sersan_practice_15_revised_sec_0018,2486,html_img,../img/149.png,../img/149.png,02_workshops/25-practice-15/img/149.png,resolved_lesson_fallback,sha256:e5268fe97e95887f862785b355e6333195dd2e07f08a282893dc87e6bfacad35,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,127,sersan_practice_15_revised_img_150,sersan_practice_15_revised_sec_0018,2493,html_img,../img/150.png,../img/150.png,02_workshops/25-practice-15/img/150.png,resolved_lesson_fallback,sha256:998c336f56f7189f383f7b0d727a655edaed517c431e44a25f9467939cf5c1dd,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,128,sersan_practice_15_revised_img_151,sersan_practice_15_revised_sec_0018,2500,html_img,../img/151.png,../img/151.png,02_workshops/25-practice-15/img/151.png,resolved_lesson_fallback,sha256:0e1147d57ae3ac80857967db178ad1c511efc6ef5e9ad1729a581b711e2f9ce1,portfolio_curve,true,true,high,true,image_evidence_notes/sersan_practice_15_revised_img_151.md,Portfolio solo Nemesis con plateau largo y max drawdown 17.13%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,129,sersan_practice_15_revised_img_152,sersan_practice_15_revised_sec_0018,2511,html_img,../img/152.png,../img/152.png,02_workshops/25-practice-15/img/152.png,resolved_lesson_fallback,sha256:5ae75ab2813e617184a45226e5fcb57193ec5663ef6fe66ec6c7df02b5a3ac23,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,130,sersan_practice_15_revised_img_153,sersan_practice_15_revised_sec_0018,2520,html_img,../img/153.png,../img/153.png,02_workshops/25-practice-15/img/153.png,resolved_lesson_fallback,sha256:2c6637b327cf8cac54a2330b5518c0020a20f0ef84ae1ba03feb5e21084c3595,portfolio_curve,true,true,high,true,image_evidence_notes/sersan_practice_15_revised_img_153.md,Portfolio solo Apolo con max drawdown 14.96% y tramos iniciales debiles.
