contract_version,lesson_id,image_id,source_ref,resolved_path,resolution_status,referenced_from_section_ids,visual_type,contains_numbers,contains_code,contains_chart,contains_platform_config,extracted_values_ref,technical_reading_ref,doctrine_relevance,requires_human_review,notes
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0001,../02_workshops/18-practice-08/img/107.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/107.png,resolved_direct,sersan_practice_08_orb_sec_0002,platform_settings,true,false,false,true,image_evidence_notes/sersan_practice_08_orb_img_0001.md,image_evidence_notes/sersan_practice_08_orb_img_0001.md,medium,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0058,../02_workshops/18-practice-08/img/063.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/063.png,resolved_direct,sersan_practice_08_orb_sec_0014,drawdown_curve,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0058.md,image_evidence_notes/sersan_practice_08_orb_img_0058.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0059,../02_workshops/18-practice-08/img/064.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/064.png,resolved_direct,sersan_practice_08_orb_sec_0015,code_screenshot,true,true,false,true,image_evidence_notes/sersan_practice_08_orb_img_0059.md,image_evidence_notes/sersan_practice_08_orb_img_0059.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0060,../02_workshops/18-practice-08/img/065.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/065.png,resolved_direct,sersan_practice_08_orb_sec_0015,code_screenshot,true,true,false,true,image_evidence_notes/sersan_practice_08_orb_img_0060.md,image_evidence_notes/sersan_practice_08_orb_img_0060.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0061,../02_workshops/18-practice-08/img/066.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/066.png,resolved_direct,sersan_practice_08_orb_sec_0015,code_screenshot,true,true,false,true,image_evidence_notes/sersan_practice_08_orb_img_0061.md,image_evidence_notes/sersan_practice_08_orb_img_0061.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0062,../02_workshops/18-practice-08/img/068.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/068.png,resolved_direct,sersan_practice_08_orb_sec_0015,code_screenshot,true,true,false,true,image_evidence_notes/sersan_practice_08_orb_img_0062.md,image_evidence_notes/sersan_practice_08_orb_img_0062.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0063,../02_workshops/18-practice-08/img/069.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/069.png,resolved_direct,sersan_practice_08_orb_sec_0016,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0063.md,image_evidence_notes/sersan_practice_08_orb_img_0063.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0064,../02_workshops/18-practice-08/img/070.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/070.png,resolved_direct,sersan_practice_08_orb_sec_0016,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0064.md,image_evidence_notes/sersan_practice_08_orb_img_0064.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0065,../02_workshops/18-practice-08/img/071.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/071.png,resolved_direct,sersan_practice_08_orb_sec_0016,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0065.md,image_evidence_notes/sersan_practice_08_orb_img_0065.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0066,../02_workshops/18-practice-08/img/074.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/074.png,resolved_direct,sersan_practice_08_orb_sec_0016,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0066.md,image_evidence_notes/sersan_practice_08_orb_img_0066.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0067,../02_workshops/18-practice-08/img/075.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/075.png,resolved_direct,sersan_practice_08_orb_sec_0016,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0067.md,image_evidence_notes/sersan_practice_08_orb_img_0067.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0068,../02_workshops/18-practice-08/img/077.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/077.png,resolved_direct,sersan_practice_08_orb_sec_0016,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0068.md,image_evidence_notes/sersan_practice_08_orb_img_0068.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0069,../02_workshops/18-practice-08/img/078.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/078.png,resolved_direct,sersan_practice_08_orb_sec_0016,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0069.md,image_evidence_notes/sersan_practice_08_orb_img_0069.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0070,../02_workshops/18-practice-08/img/079.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/079.png,resolved_direct,sersan_practice_08_orb_sec_0016,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0070.md,image_evidence_notes/sersan_practice_08_orb_img_0070.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0071,../02_workshops/18-practice-08/img/080.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/080.png,resolved_direct,sersan_practice_08_orb_sec_0016,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0071.md,image_evidence_notes/sersan_practice_08_orb_img_0071.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0072,../02_workshops/18-practice-08/img/081.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/081.png,resolved_direct,sersan_practice_08_orb_sec_0016,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0072.md,image_evidence_notes/sersan_practice_08_orb_img_0072.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0073,../02_workshops/18-practice-08/img/082.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/082.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0073.md,image_evidence_notes/sersan_practice_08_orb_img_0073.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0074,../02_workshops/18-practice-08/img/083.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/083.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0074.md,image_evidence_notes/sersan_practice_08_orb_img_0074.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0075,../02_workshops/18-practice-08/img/084.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/084.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0075.md,image_evidence_notes/sersan_practice_08_orb_img_0075.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0076,../02_workshops/18-practice-08/img/085.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/085.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0076.md,image_evidence_notes/sersan_practice_08_orb_img_0076.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0077,../02_workshops/18-practice-08/img/086.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/086.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0077.md,image_evidence_notes/sersan_practice_08_orb_img_0077.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0078,../02_workshops/18-practice-08/img/087.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/087.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0078.md,image_evidence_notes/sersan_practice_08_orb_img_0078.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0079,../02_workshops/18-practice-08/img/088.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/088.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0079.md,image_evidence_notes/sersan_practice_08_orb_img_0079.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0080,../02_workshops/18-practice-08/img/089.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/089.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0080.md,image_evidence_notes/sersan_practice_08_orb_img_0080.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0081,../02_workshops/18-practice-08/img/090.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/090.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0081.md,image_evidence_notes/sersan_practice_08_orb_img_0081.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0082,../02_workshops/18-practice-08/img/091.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/091.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0082.md,image_evidence_notes/sersan_practice_08_orb_img_0082.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0083,../02_workshops/18-practice-08/img/092.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/092.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0083.md,image_evidence_notes/sersan_practice_08_orb_img_0083.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0084,../02_workshops/18-practice-08/img/093.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/093.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0084.md,image_evidence_notes/sersan_practice_08_orb_img_0084.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0085,../02_workshops/18-practice-08/img/094.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/094.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0085.md,image_evidence_notes/sersan_practice_08_orb_img_0085.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0086,../02_workshops/18-practice-08/img/095.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/095.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0086.md,image_evidence_notes/sersan_practice_08_orb_img_0086.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0087,../02_workshops/18-practice-08/img/096.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/096.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0087.md,image_evidence_notes/sersan_practice_08_orb_img_0087.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0088,../02_workshops/18-practice-08/img/097.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/097.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0088.md,image_evidence_notes/sersan_practice_08_orb_img_0088.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0089,../02_workshops/18-practice-08/img/100.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/100.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0089.md,image_evidence_notes/sersan_practice_08_orb_img_0089.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0090,../02_workshops/18-practice-08/img/103.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/103.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0090.md,image_evidence_notes/sersan_practice_08_orb_img_0090.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0091,../02_workshops/18-practice-08/img/104.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/104.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0091.md,image_evidence_notes/sersan_practice_08_orb_img_0091.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0092,../02_workshops/18-practice-08/img/105.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/105.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0092.md,image_evidence_notes/sersan_practice_08_orb_img_0092.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0093,../02_workshops/18-practice-08/img/106.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/106.png,resolved_direct,sersan_practice_08_orb_sec_0017,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0093.md,image_evidence_notes/sersan_practice_08_orb_img_0093.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0094,../02_workshops/18-practice-08/img/101.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/101.png,resolved_direct,sersan_practice_08_orb_sec_0018,drawdown_curve,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0094.md,image_evidence_notes/sersan_practice_08_orb_img_0094.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_08_orb,sersan_practice_08_orb_img_0095,../02_workshops/18-practice-08/img/102.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/18-practice-08/img/102.png,resolved_direct,sersan_practice_08_orb_sec_0018,drawdown_curve,true,false,true,false,image_evidence_notes/sersan_practice_08_orb_img_0095.md,image_evidence_notes/sersan_practice_08_orb_img_0095.md,high,true,automated contextual image reading; numeric OCR not performed
