contract_version,lesson_id,image_id,source_ref,resolved_path,resolution_status,referenced_from_section_ids,visual_type,contains_numbers,contains_code,contains_chart,contains_platform_config,extracted_values_ref,technical_reading_ref,doctrine_relevance,requires_human_review,notes
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0001,../02_workshops/21-practice-11/img/000.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/000.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0004,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0001.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0001.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0052,../02_workshops/21-practice-11/img/058.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/058.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0052.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0052.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0053,../02_workshops/21-practice-11/img/059.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/059.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0053.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0053.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0054,../02_workshops/21-practice-11/img/060.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/060.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0054.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0054.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0055,../02_workshops/21-practice-11/img/061.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/061.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0055.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0055.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0056,../02_workshops/21-practice-11/img/062.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/062.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0056.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0056.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0057,../02_workshops/21-practice-11/img/063.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/063.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0057.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0057.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0058,../02_workshops/21-practice-11/img/064.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/064.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0058.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0058.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0059,../02_workshops/21-practice-11/img/065.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/065.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0059.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0059.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0060,../02_workshops/21-practice-11/img/066.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/066.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0060.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0060.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0061,../02_workshops/21-practice-11/img/067.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/067.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0061.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0061.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0062,../02_workshops/21-practice-11/img/068.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/068.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0062.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0062.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0063,../02_workshops/21-practice-11/img/069.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/069.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0063.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0063.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0064,../02_workshops/21-practice-11/img/070.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/070.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0011,equity_curve,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0064.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0064.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0065,../02_workshops/21-practice-11/img/071.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/071.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0011,equity_curve,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0065.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0065.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_11_bollinger_aberration,sersan_practice_11_bollinger_aberration_img_0066,../02_workshops/21-practice-11/img/072.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/21-practice-11/img/072.png,resolved_direct,sersan_practice_11_bollinger_aberration_sec_0011,equity_curve,true,false,true,false,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0066.md,image_evidence_notes/sersan_practice_11_bollinger_aberration_img_0066.md,critical,true,automated contextual image reading; numeric OCR not performed
